id,created_at,score
1499557807875661826,2022-03-04T01:30:16.000Z,815.9989725
1499565380540452867,2022-03-04T02:00:21.000Z,470.8811275
1499572893457567748,2022-03-04T02:30:13.000Z,1903.9976025
1499580443636678660,2022-03-04T03:00:13.000Z,371.4403925
1499587996244398080,2022-03-04T03:30:13.000Z,991.4826225
1499595538232233987,2022-03-04T04:00:12.000Z,494.2789475
1499603077472608278,2022-03-04T04:30:09.000Z,1204.98773
1499610635402977283,2022-03-04T05:00:11.000Z,1441.8906575
1499618166921646080,2022-03-04T05:30:07.000Z,1254.7080975
1499625719659479042,2022-03-04T06:00:07.000Z,353.8920275
1499633275073089538,2022-03-04T06:30:09.000Z,950.5364375
1499640833439678467,2022-03-04T07:00:11.000Z,1517.9335725
1499648346503405576,2022-03-04T07:30:02.000Z,582.0207725
1499655914823073797,2022-03-04T08:00:07.000Z,260.3007475
1499657090452832257,2022-03-04T08:04:47.000Z,538.14986
1499659254680231938,2022-03-04T08:13:23.000Z,1468.213205
1499661687384850434,2022-03-04T08:23:03.000Z,1389.2455625
1499663493209149442,2022-03-04T08:30:13.000Z,447.4833075
1499666762538885122,2022-03-04T08:43:13.000Z,570.3218625
1499671048391962625,2022-03-04T09:00:15.000Z,1471.1379325
1499671774690258945,2022-03-04T09:03:08.000Z,30867.574035
1499678600852819970,2022-03-04T09:30:15.000Z,453.3327625
1499686138373681155,2022-03-04T10:00:12.000Z,348.0425725
1499686137316655107,2022-03-04T10:00:12.000Z,1047.052445
1499693694798241794,2022-03-04T10:30:14.000Z,1128.944815
1499701253672161282,2022-03-04T11:00:16.000Z,450.408035
1499708761191206918,2022-03-04T11:30:06.000Z,222.27929
1499716319205376000,2022-03-04T12:00:08.000Z,1096.7728125
1499723897029394433,2022-03-04T12:30:15.000Z,897.8913425
1499731481702412293,2022-03-04T13:00:23.000Z,576.1713175
1499738958930100226,2022-03-04T13:30:06.000Z,503.05313
1499746537676623881,2022-03-04T14:00:13.000Z,169.634195
1499747544905224201,2022-03-04T14:04:13.000Z,4480.68253
1499752040637124613,2022-03-04T14:22:05.000Z,1064.60081
1499752636886798336,2022-03-04T14:24:27.000Z,8396.8926525
1499754066833989632,2022-03-04T14:30:08.000Z,1523.7830275
1499757137010077697,2022-03-04T14:42:20.000Z,386.06403
1499758832083513345,2022-03-04T14:49:04.000Z,792.6011525
1499759993624670212,2022-03-04T14:53:41.000Z,1351.224105
1499761633459060738,2022-03-04T15:00:12.000Z,1202.0630025
1499761684654833666,2022-03-04T15:00:24.000Z,289.5480225
1499764079258390530,2022-03-04T15:09:55.000Z,488.4294925
1499771676350992393,2022-03-04T15:40:06.000Z,178.4083775
1499772194087485441,2022-03-04T15:42:10.000Z,386.06403
1499775181123903489,2022-03-04T15:54:02.000Z,8633.79558
1499776738037014533,2022-03-04T16:00:13.000Z,918.364435
1499781769150795777,2022-03-04T16:20:13.000Z,210.58038
1499783226524639237,2022-03-04T16:26:00.000Z,1962.4921525
1499784294008508416,2022-03-04T16:30:14.000Z,333.418935
1499785163567423492,2022-03-04T16:33:42.000Z,1301.5037375
1499791455069646849,2022-03-04T16:58:42.000Z,271.9996575
1499791871111049220,2022-03-04T17:00:21.000Z,798.4506075
1499797046370488320,2022-03-04T17:20:55.000Z,1839.6535975
1499798145315786758,2022-03-04T17:25:17.000Z,11862.69474
1499799385374445568,2022-03-04T17:30:13.000Z,798.4506075
1499801871355195403,2022-03-04T17:40:05.000Z,2000.51361
